-27897.997592,-51612.785150,-93075.630386,3800.522337,-2812.556767,-4238.139733
-22141.509368,-43387.456284,-84540.561148,3325.769657,-4159.550206,-4746.473366
-15787.420785,-33252.992253,-75004.524068,2399.445260,-4197.036348,-3894.270753
-8437.892591,-20907.148800,-60626.277275,828.278167,-2667.555401,-3260.279327
-2065.080883,-10333.667405,-41379.368155,145.361420,-1346.803665,-4284.952038
4113.423628,-6529.200770,-36937.048150,630.149129,-1095.685803,-5982.078068
5141.134957,-5872.614912,-26186.994122,1045.104104,-971.210907,-7337.971574
13080.999725,9887.950295,5421.342597,297.567352,-453.451089,-3617.305920
-139649.455487,-154776.868146,-187366.811488,-3378.526571,612.006330,-514.318928
-132856.831002,-146559.956832,-183134.411657,863.007100,922.332229,-3268.314787
-117587.525922,-131456.238456,-166612.947323,4917.286372,1518.632543,-4593.691687
-97382.463847,-113090.287044,-144971.263923,7290.590467,1481.868454,-3313.365846
-78323.569408,-94804.422269,-122300.012211,6467.035494,756.702877,-510.554027
-45704.725740,-70704.157314,-122721.988191,6258.391058,-1814.014414,-58.884044
-32499.101613,-57164.986239,-98186.856943,5072.300030,-1600.092575,-784.256770
-24444.375744,-47969.171139,-85130.343572,4323.630724,-2193.254044,-2868.550710
-20021.352506,-41516.746711,-80618.736810,3660.679579,-3068.882362,-3584.562444
-13957.617451,-31770.739877,-72772.628787,2018.893209,-3054.117637,-1846.556663
-7902.406215,-22480.664576,-61635.766527,-273.063330,-1777.638211,-691.862209
-644.314228,-14447.782505,-43286.455634,-34.386067,-1104.344352,-3479.637034
-1880.358927,-13262.671541,-31014.436505,1003.735649,-1269.208113,-5347.641743
-10638.554515,-18127.508248,-29040.611319,790.355286,-966.987632,-5279.806045
7338.096481,6164.688156,4632.484070,108.175688,-154.169770,-1093.961624
-133302.985881,-155104.475046,-179797.448014,-3968.429258,920.839209,-1865.515875
-126286.757690,-147360.646127,-173869.675387,1540.797270,1732.093943,-3091.699627
-110670.413551,-132280.784915,-158142.614589,6314.574950,1948.071533,-4071.885946
-93387.629466,-113871.977960,-138906.856234,8691.520668,1450.843023,-4103.107364
-75510.624233,-93715.107313,-119041.869598,8041.820823,807.968452,-1339.172492
-42208.415022,-66368.812693,-117341.388396,6936.704015,-1836.375042,241.360745
-28356.835669,-51713.716505,-91225.789451,5374.614919,-913.899587,-128.548491
-21904.720256,-44580.044273,-80465.317506,4437.271503,-761.264880,-3227.557720
-17921.078185,-39710.677509,-75913.191228,3386.742777,-920.308260,-3976.212005
-9429.687457,-29360.550948,-60765.571609,1435.337404,-1130.057143,-2874.234108
-5158.828338,-21345.028461,-44293.685439,435.442243,-1490.964864,-3262.127411
-4583.456227,-11597.860362,-21487.205098,545.072568,-1064.844799,-2133.698821
-1243.732821,-5994.937890,-12810.671231,493.412364,-743.800852,-2157.309981
-9322.642527,-16394.450865,-26869.417596,713.587514,-1117.356693,-4745.824435
9930.128892,9588.487562,9084.593838,33.424797,-53.079651,-285.293199
-121553.013433,-149155.688706,-166041.093110,-3800.847572,843.303250,-1618.150649
-115483.355747,-142958.432809,-159168.399466,1949.691031,1649.159079,-1108.742551
-105239.321764,-132259.636693,-148645.972498,6196.522889,1736.185808,-2135.760560
-93171.588623,-117295.375443,-136154.860186,8606.152779,1110.588008,-4330.269843
-74671.441663,-94459.515161,-117557.947268,9252.325413,1027.727203,-3113.267480
-38699.251373,-60830.868735,-112903.536456,7359.994671,-1087.798100,-6.775379
-24479.755661,-45561.883532,-86638.128493,5295.816295,1097.321541,-378.813081
-19456.954521,-41089.572881,-76376.338680,3973.508112,1656.063935,-4470.761694
-17667.230707,-39908.475045,-71462.640433,3014.134547,703.170671,-4019.559629
-13382.879452,-31153.577192,-53373.674483,1754.367585,-1115.356124,-2723.064563
-12861.977515,-23728.587139,-37319.877538,1008.633925,-1514.674143,-2458.391848
-7215.726809,-15206.455511,-25441.535760,770.486442,-1276.429757,-2357.261463
-1826.204208,-7168.594208,-14281.108075,538.043365,-876.581731,-2019.256199
-10561.734261,-18815.366036,-30482.806487,821.903623,-1399.136265,-4185.679134
8803.751300,8027.333690,6836.184325,76.961863,-132.000364,-450.459698
-119183.270355,-147890.304476,-162761.571779,-3227.622146,445.552423,-790.844657
-113681.517328,-142256.862500,-156272.800746,2278.116322,875.593719,-640.742705
-108016.645682,-134206.741802,-147921.322730,5717.355357,1013.404918,-2096.108379
-96623.141937,-120764.411617,-135941.683697,8087.074351,1079.250206,-3469.127757
-76054.175290,-95901.891500,-112077.939916,9163.527178,1907.079554,-1248.947775
-40178.805286,-59133.172516,-107989.217963,7257.692271,185.114310,1597.973566
-25768.669529,-43747.306988,-89831.587642,5420.720456,3200.143648,-1211.362055
-17978.327650,-39375.231327,-71221.904320,3670.396703,1993.690573,-5520.980714
-17905.552461,-37055.347534,-58019.205818,2566.632164,-667.662782,-2515.355686
-16321.936956,-29677.149775,-45251.669543,1663.744425,-1524.959111,-863.347205
-11134.360394,-21707.561255,-34352.564189,1231.929774,-1502.037721,-1095.830740
-4778.048751,-12336.130826,-21242.186345,843.460584,-1162.101668,-1030.848925
979.423490,-3770.147206,-9437.621185,513.616619,-749.097832,-709.676878
-9295.710239,-18464.117106,-30172.884560,956.195236,-1478.626270,-1670.119611
3355.970630,118.209347,-4464.506635,321.205711,-519.647489,-539.524506
-121254.837902,-147888.788040,-163630.608561,-1952.200964,474.069718,360.667962
-114435.291625,-141920.792408,-156900.901050,3160.524100,994.963293,-188.253184
-106836.392900,-132263.035503,-144886.486472,6684.364539,1364.603272,-1874.891087
-94238.480079,-117293.088723,-127839.621525,8527.201195,1725.662874,-1456.369868
-74251.679376,-94709.829317,-104485.930804,9395.352740,2655.920499,1025.961757
-43444.377431,-64224.684190,-110954.203024,7931.518978,800.518348,939.684126
-31613.978117,-52069.141376,-98934.816250,5912.045736,2324.469023,-3193.415863
-19780.267540,-41077.867530,-65974.571753,3608.172758,-920.460919,-3080.722178
-18513.969067,-34004.497139,-49949.924829,2320.124869,-1889.466566,-362.793145
-20012.925108,-35037.089593,-52662.185587,2149.926277,-2167.073640,22.359399
-13763.359455,-25374.890373,-39684.660073,1591.943047,-1842.726481,-83.656681
-1498.647474,-7299.487740,-14542.516406,780.626642,-980.193277,14.304696
6692.101990,4724.315283,2228.338027,268.188594,-358.020903,102.175916
-10177.913888,-19113.122513,-31762.421645,1207.480201,-1747.098238,1148.110897
-8479.445654,-15505.898094,-27484.739902,869.097990,-1430.591480,2102.768127
-116050.832672,-140871.115114,-153608.762195,-585.924436,806.937284,1347.042293
-112039.001409,-135994.940629,-147430.063569,4184.924895,1863.694055,1701.676803
-102863.929739,-126136.091934,-133397.943010,8291.352903,2579.320060,266.885473
-88802.341282,-111309.358235,-116772.281495,10477.519387,2646.245839,384.547303
-70063.293413,-91461.794842,-99726.528324,9413.618139,1929.278572,168.165034
-40406.290518,-69434.875530,-108424.394641,7775.328496,-777.004711,-3159.406409
-32556.516727,-57050.102993,-85428.969531,4684.689485,-2036.309181,-2945.902435
-17046.226441,-31611.245832,-46505.699605,2632.126011,-2316.233825,-42.056508
-11997.272413,-23419.405880,-35985.606547,2018.983955,-1996.923391,298.179241
-21798.365909,-36761.850872,-55619.219455,2631.283612,-2852.757277,287.537298
-19202.127703,-32060.429167,-49989.411482,2284.221420,-2655.168200,449.092198
-4129.854845,-10174.223565,-19328.307443,1112.082139,-1374.261139,514.479245
10597.023815,10452.045578,10211.717744,27.702833,-38.506560,25.688927
-1401.066914,-5492.888388,-12805.725596,726.774802,-1350.079326,1733.861279
-8492.618527,-12100.775556,-22536.794317,426.058877,-1933.375616,4874.090002
-108542.135743,-132996.597854,-139310.666377,624.614957,895.079083,1247.529664
-107178.074218,-129392.007000,-135372.216961,5982.312722,2168.793558,3424.835241
-98769.591348,-121039.857383,-123703.450579,10686.627441,2969.208840,2652.842437
-84796.036247,-106246.084699,-110954.902996,11132.671659,1680.666282,1863.474580
-68092.276902,-85037.521068,-96124.667452,6590.056042,-1216.138463,645.397789
-41295.211522,-67179.489052,-94937.082743,6603.377859,-3844.925839,-1495.943541
-32370.353481,-53331.963689,-76795.026969,4646.814654,-4230.054011,-386.772067
-18015.358485,-31825.152783,-47627.547422,2958.859584,-2884.205968,983.189840
-12026.843701,-22734.731036,-35445.651410,2266.528696,-2311.752775,855.886986
-18415.897048,-31455.285671,-48147.306999,2807.801336,-3038.437452,619.724666
-16892.926753,-28453.911502,-44749.598636,2598.379404,-2955.841802,374.641942
-8650.995969,-16158.825771,-27896.041185,1821.299209,-2229.324919,364.391673
-691.162457,-4468.489937,-11573.104994,1081.396413,-1613.846171,443.006690
-9655.032168,-11783.027772,-22366.572430,1477.426227,-3944.237512,4268.147520
-23134.160232,-13352.987556,-15846.828213,-803.196140,-3740.081866,7819.813796
-106355.729031,-130031.073364,-133750.913221,1195.467790,543.275635,551.901764
-103281.127924,-125436.008023,-131391.127839,8328.327475,1410.355929,5155.802862
-95199.343331,-116698.820562,-123471.294464,11599.337943,1444.456789,5157.858993
-80265.684362,-99553.880997,-109752.587786,8271.616585,-1094.931608,3304.352144
-60465.252541,-74435.986587,-86918.020567,4640.076093,-2759.089008,1793.563140
-32627.392303,-53861.305925,-76547.626191,5595.225980,-4555.472517,1417.821059
-28563.257989,-47488.342792,-68626.691908,4403.356414,-4127.659752,1611.423682
-27037.058635,-44891.730280,-65423.708821,3946.805093,-3922.108941,2272.185282
-21455.560850,-36142.843063,-53944.815135,3335.456983,-3368.974322,2112.332316
-18438.845339,-31120.382065,-47620.296776,3090.496035,-3156.121388,1710.248791
-11773.288442,-21024.564894,-34003.185353,2521.754997,-2594.942461,1101.021262
-4202.749934,-9725.363322,-18420.004709,1908.850168,-2017.616919,701.921612
-2979.073653,-6381.926240,-13593.025962,2285.243103,-2897.314921,827.063621
-11438.879467,-9956.183204,-13427.746707,1621.952615,-5719.106738,1405.762942
-13564.923121,-7064.223422,-3035.761005,-2297.449394,-2861.669201,-1760.161899
-105124.194943,-127118.373154,-131467.437442,392.101315,155.751558,661.097347
-94387.257202,-120020.974039,-131912.145452,10234.984201,-13.787020,6309.474351
-91555.469382,-110037.327341,-122548.467206,8674.173725,-1159.538977,6475.363991
-76391.457092,-92596.876565,-105748.369473,5880.908338,-3017.033564,4686.915039
-52118.625706,-64251.477536,-75923.687330,3661.373208,-2795.375756,2829.144163
-23704.359223,-40221.204226,-57890.258658,4287.589348,-3739.481558,3149.859170
-25510.452316,-42790.752844,-61891.127224,4071.328173,-3774.899019,3125.655807
-39010.179995,-62206.850161,-88943.159308,5314.613487,-5134.161783,4034.020974
-36343.758204,-57262.892980,-83108.540579,5015.669324,-4817.261994,4106.599601
-25580.210944,-40795.214419,-61117.301112,3980.743060,-3710.333646,3471.592612
-13590.482725,-23224.518708,-37070.653531,2828.268766,-2529.981893,2395.655323
-1441.370282,-6197.905447,-13253.658914,1603.769911,-1335.866624,913.124212
-869.830691,-6360.211387,-12224.945426,1723.939854,-1663.372229,-627.781566
-6741.961805,-14348.653072,-21679.029665,138.694450,-3022.927674,-673.386969
-6832.233914,-9126.947199,-13846.293069,-3889.569901,-1139.605379,1082.558928
-101327.999253,-125957.692009,-133874.856502,416.478629,1012.625487,4260.828251
-91787.997787,-111814.045977,-124917.270574,8805.539806,-786.760605,5686.569688
-85147.823201,-101545.146549,-114642.869864,6897.652784,-2710.470283,7089.903721
-71711.080707,-86540.979422,-99470.417662,4933.689151,-3181.428538,5414.344075
-52360.145088,-64375.867361,-75826.418031,3442.119022,-2688.172079,3802.757007
-25379.143970,-42343.332203,-60211.495022,4432.355441,-3804.333995,4902.014034
-23302.678695,-39018.104624,-56442.515516,3887.537568,-3435.534386,4447.581349
-34240.770887,-54686.974733,-78260.021065,4980.469198,-4499.458379,5400.899078
-31682.438086,-50676.837935,-73297.622485,4642.491917,-4181.073325,4875.394659
-24497.170246,-40173.076405,-59219.082633,3823.252249,-3405.872996,3876.289469
-19649.943523,-33081.459339,-49707.914437,3227.844804,-2864.519721,3271.283550
-13858.651330,-24455.771686,-38081.534989,2411.263344,-2215.755516,2975.167165
-11804.843531,-19759.934897,-31855.726967,1444.637751,-1933.995865,4688.202637
-15762.030124,-17301.112633,-25696.611276,-1107.029741,-1278.296495,9276.314694
-5298.150500,-5394.460686,-6552.113119,-1166.169865,518.347888,5752.880874
-98127.682307,-127355.602558,-137495.782985,2061.519754,1483.704728,10965.673299
-82885.282268,-102032.343723,-110945.572226,7084.597319,-1624.171224,7508.093569
-69327.659803,-84623.544114,-94878.807844,5336.586091,-2284.514239,6708.871924
-60056.293685,-73517.634365,-84378.257761,4189.028205,-2429.514136,5530.526157
-58395.491679,-71326.691605,-83038.088235,3682.058985,-2538.694784,4893.227088
-42261.418266,-67221.423976,-92273.782418,6828.136023,-5341.009988,8302.550804
-32447.147415,-52411.129217,-73394.398160,5250.611194,-4206.506129,6790.053726
-26840.669836,-43884.558446,-62366.683560,4391.230806,-3562.815412,6116.943102
-20191.478726,-33808.168697,-49001.256041,3476.594731,-2855.347549,5497.944522
-19476.048843,-31938.502874,-46457.942590,3332.708893,-2831.233970,6130.743601
-28763.801546,-43095.990799,-60957.200916,4567.444358,-4183.061347,9236.624166
-29363.758591,-39963.681139,-55817.891374,4354.621138,-4676.392949,11446.801920
-21374.758177,-22378.016715,-29313.516752,1778.490811,-3338.924408,11136.032801
-9196.295620,-5803.175729,-3575.200905,-929.583007,-200.809561,5308.894488
7031.560366,6567.275783,6945.371163,-139.142805,143.273614,1433.577143
-106496.070163,-133788.298863,-138150.641118,2187.882945,-216.678347,12710.119073
-71917.840589,-91795.791849,-97685.737675,4972.493371,-1571.439953,7250.251753
-56637.867333,-71415.973326,-79372.980578,4285.085306,-1753.082288,5888.882024
-50344.230727,-62792.239576,-71998.412811,3686.906400,-1869.298369,5233.467592
-57196.114588,-70035.366710,-81074.459546,3765.730558,-2192.028551,5339.004462
-50317.851145,-79397.021953,-106471.350303,8721.879662,-5825.108360,10630.710433
-37206.088690,-59846.533147,-80633.978366,6806.388229,-4527.304828,9004.606509
-22827.864966,-38563.596432,-52008.668449,4804.702612,-3123.985753,7281.128506
-15147.188653,-27110.542434,-35797.222920,3812.242068,-2481.432170,6628.814715
-19677.354174,-33290.367384,-41201.881257,4793.812946,-3306.430914,8560.303556
-35016.467279,-55643.163720,-68480.457447,7553.632866,-5846.477410,11794.920260
